Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/28/19,70186,28742,NC,Asheville,Henderson County,Horse Shoe,12681,279700,0.006839453,0.032865583,0.091299259,0.066411705,0.02263833,2019-02,2019-Q1,279700,0,2019-02
2/28/19,70185,28741,NC,,Macon County,Highlands,8978,443700,0.002485314,0.027083333,0.086700955,0.031426563,-0.001030868,2007-04,2007-Q2,496600,-0.106524366,2005-06
2/28/19,70183,28739,NC,Asheville,Henderson County,Hendersonville,4666,274000,0.004767143,0.025449102,0.092503987,0.074726543,0.025023162,2019-02,2019-Q1,274000,0,2019-02
2/28/19,70180,28736,NC,Cullowhee,Jackson County,Glenville,15023,291200,0.004484305,0.015341702,0.037776194,0.017579993,-0.02466186,2007-03,2007-Q1,437900,-0.335007993,2005-06
2/28/19,70178,28734,NC,,Macon County,Franklin,2551,157800,0.007019783,0.034754098,0.103496503,0.035567052,0.008078988,2007-05,2007-Q2,160200,-0.014981273,2006-12
2/28/19,70176,28732,NC,Asheville,Henderson County,Fletcher,5798,277800,0.003612717,0.017582418,0.079254079,0.072795877,0.030755091,2019-02,2019-Q1,277800,0,2019-02
2/28/19,70175,28731,NC,Asheville,Henderson County,Flat Rock,8304,311400,0.001930502,0.019646365,0.105823864,0.058364227,0.020342604,2019-02,2019-Q1,311400,0,2019-02
2/28/19,70174,28730,NC,Asheville,Buncombe County,Fairview,8354,341700,0.000585652,0.003524229,0.028906956,0.056496489,0.025128915,2019-02,2019-Q1,341700,0,2019-02
2/28/19,70173,28729,NC,Asheville,Henderson County,Etowah,11780,250700,0.005615724,0.019934906,0.08716392,0.073806342,0.023673042,2019-02,2019-Q1,250700,0,2019-02
2/28/19,70170,28726,NC,Asheville,Henderson County,East Flat Rock,12309,185100,0.014802632,0.063182079,0.191119691,0.103151861,0.039210647,2019-02,2019-Q1,185100,0,2019-02
2/28/19,70167,28723,NC,Cullowhee,Jackson County,Cullowhee,8110,202100,0.00049505,0.01813602,0.104975396,0.037651233,0.006724067,2008-01,2008-Q1,219000,-0.07716895,2006-08
2/28/19,70166,28722,NC,,Polk County,Columbus,9373,227500,-0.005247049,0.003971756,0.079734219,0.055446725,0.011260503,2018-12,2018-Q4,228900,-0.006116208,2018-12
2/28/19,70165,28721,NC,Asheville,Haywood County,Clyde,7808,139800,0.0137781,0.058289175,0.191815857,0.063415072,0.016753198,2019-02,2019-Q1,139800,0,2019-02
2/28/19,70161,28717,NC,Cullowhee,Jackson County,Cashiers,11144,496500,0.002018163,0.030724517,0.082170881,0.014991742,-0.009766417,2008-01,2008-Q1,652600,-0.239197058,2005-04
2/28/19,70159,28715,NC,Asheville,Buncombe County,Candler,3319,243200,0.005789909,0.017999163,0.040650407,0.069258877,0.026735717,2019-02,2019-Q1,243200,0,2019-02
2/28/19,70157,28713,NC,,Swain County,Bryson City,8029,147000,-0.001358696,-0.001358696,0.052254832,0.065382534,0.008851462,2018-12,2018-Q4,147400,-0.002713704,2018-09
2/28/19,70156,28712,NC,Brevard,Transylvania County,Brevard,4904,219700,0,0.00826067,0.037299339,0.053375784,0.018557114,2019-02,2019-Q1,219700,0,2019-02
2/28/19,70155,28711,NC,Asheville,Buncombe County,Black Mountain,6573,262500,-0.004927976,-0.019058296,-0.012786762,0.083482965,0.031769791,2018-07,2018-Q3,269900,-0.027417562,2018-02
2/28/19,70153,28709,NC,Asheville,Buncombe County,Barnardsville,13761,232300,-0.004712939,-0.014843087,-0.032889259,0.05780088,0.015899518,2018-06,2018-Q2,242500,-0.042061856,2017-07
2/28/19,70149,28704,NC,Asheville,Buncombe County,Arden,4398,275700,0.000725953,0.003640335,0.028731343,0.079123558,0.031338366,2019-02,2019-Q1,275700,0,2019-02
2/28/19,70147,28701,NC,Asheville,Buncombe County,Alexander,11714,261100,0.006941766,0.014768752,0.021917808,0.053503006,0.022310966,2019-02,2019-Q1,261100,0,2019-02
2/28/19,70145,28698,NC,Boone,Watauga County,Zionville,13802,186200,-0.001072961,0.016375546,0.133292757,0.044185561,0.010278699,2019-01,2019-Q1,186400,-0.001072961,2019-01
2/28/19,70143,28694,NC,,Ashe County,West Jefferson,8784,156200,0.00192431,0.017589577,0.06042091,0.038042669,0.009505513,2019-02,2019-Q1,156200,0,2019-02
2/28/19,70141,28692,NC,Boone,Watauga County,Vilas,11431,230600,0.006108202,0.044384058,0.185604113,0.050094325,0.009931891,2007-10,2007-Q4,232700,-0.009024495,2007-08
2/28/19,70138,28689,NC,Charlotte-Concord-Gastonia,Iredell County,Union Grove,14367,152000,-0.012345679,-0.029993618,0.096681097,0.052121648,,2018-11,2018-Q4,156700,-0.029993618,2018-10
2/28/19,70134,28684,NC,,Ashe County,Todd,13931,204700,0.00490918,0.027610442,0.183921342,0.03554361,0.008546669,2007-09,2007-Q3,212300,-0.035798398,2007-04
2/28/19,70132,28682,NC,Hickory-Lenoir-Morganton,Catawba County,Terrell,15091,520800,0.012835473,0.013623978,0.070943862,0.05808855,0.001549217,2009-08,2009-Q3,535200,-0.02690583,2009-04
2/28/19,70131,28681,NC,Hickory-Lenoir-Morganton,Alexander County,Taylorsville,4313,148400,0.002025658,0.016438356,0.061516452,0.034254152,0.009808179,2019-02,2019-Q1,148400,0,2019-02
2/28/19,70129,28679,NC,Boone,Watauga County,Sugar Grove,13794,205300,-0.003398058,-0.02747513,0.065939772,0.037117083,0.007562976,2007-10,2007-Q4,225800,-0.090788308,2006-11
2/28/19,70128,28678,NC,Charlotte-Concord-Gastonia,Iredell County,Stony Point,11186,148500,0.00473613,0.009517335,0.059201141,0.052643432,0.019267529,2019-02,2019-Q1,148500,0,2019-02
2/28/19,70127,28677,NC,Charlotte-Concord-Gastonia,Iredell County,Statesville,2317,131700,0.001520913,-0.000758725,0.073349633,0.077446457,0.02003765,2018-10,2018-Q4,132100,-0.003028009,2018-10
2/28/19,70123,28673,NC,Hickory-Lenoir-Morganton,Catawba County,Sherrills Ford,9901,361800,0.002771619,0.047784535,0.144212524,0.061383937,0.003120901,2019-02,2019-Q1,361800,0,2019-02
2/28/19,70120,28670,NC,North Wilkesboro,Wilkes County,Ronda,13336,108000,-0.002770083,-0.008264463,0.043478261,,,2018-09,2018-Q3,109500,-0.01369863,2018-06
2/28/19,70119,28669,NC,North Wilkesboro,Wilkes County,Roaring River,13016,97700,0.003080082,-0.010131712,-0.052376334,0.033149796,,2018-01,2018-Q1,103800,-0.058766859,2017-11
2/28/19,70110,28660,NC,Charlotte-Concord-Gastonia,Iredell County,Olin,14472,158200,0.001265823,-0.005031447,0.068918919,0.05824456,0.017579033,2018-10,2018-Q4,159100,-0.00565682,2018-10
2/28/19,70108,28658,NC,Hickory-Lenoir-Morganton,Catawba County,Newton,4050,125700,0.004796163,0.008019246,0.115350488,0.06838924,0.018059723,2019-02,2019-Q1,125700,0,2019-02
2/28/19,70100,28650,NC,Hickory-Lenoir-Morganton,Catawba County,Maiden,7625,138900,0.005792904,0.011653314,0.151741294,0.086592197,0.0236016,2019-02,2019-Q1,138900,0,2019-02
2/28/19,70096,28645,NC,Hickory-Lenoir-Morganton,Caldwell County,Lenoir,683,99200,0.004048583,0.02373581,0.110862262,0.053343567,0.008554403,2019-02,2019-Q1,99200,0,2019-02
2/28/19,70095,28644,NC,,Ashe County,Laurel Springs,14495,123800,0.00487013,0.028239203,0.06083976,0.041549355,0.0022903,2008-05,2008-Q2,124200,-0.003220612,2008-01
2/28/19,70094,28643,NC,,Ashe County,Lansing,12132,90200,0.004454343,0.061176471,0.209115282,0.043221996,0.011946149,2019-02,2019-Q1,90200,0,2019-02
2/28/19,70091,28640,NC,,Ashe County,Jefferson,10601,157000,0,0,0.012250161,0.029589159,0.00524365,2018-10,2018-Q4,158400,-0.008838384,2018-09
2/28/19,70090,28638,NC,Hickory-Lenoir-Morganton,Caldwell County,Hudson,7506,123000,0.006546645,0.031879195,0.124314442,0.059338699,0.014412964,2019-02,2019-Q1,123000,0,2019-02
2/28/19,70088,28636,NC,Hickory-Lenoir-Morganton,Alexander County,Hiddenite,11088,128000,0.002349256,0.011058452,0.061359867,0.03114924,0.007571617,2019-02,2019-Q1,128000,0,2019-02
2/28/19,70086,28634,NC,Charlotte-Concord-Gastonia,Iredell County,Harmony,11254,119700,-0.016433854,-0.008285004,0.08719346,0.049302978,0.012707833,2018-12,2018-Q4,122500,-0.022857143,2018-10
2/28/19,70083,28630,NC,Hickory-Lenoir-Morganton,Caldwell County,Granite Falls,5743,123700,0.00324412,0.025704809,0.126593807,0.057350001,0.0119912,2019-02,2019-Q1,123700,0,2019-02
2/28/19,70079,28626,NC,,Ashe County,Fleetwood,12952,193500,0.002071466,-0.007183171,0.070835639,0.057661557,0.037195194,2018-10,2018-Q4,195400,-0.009723644,2018-10
2/28/19,70078,28625,NC,Charlotte-Concord-Gastonia,Iredell County,Statesville,1962,156000,0.003861004,0.009055627,0.08033241,0.048511768,0.018949375,2019-02,2019-Q1,156000,0,2019-02
2/28/19,70072,28618,NC,Boone,Watauga County,Deep Gap,13215,216500,0.008383791,0.057128906,0.234321551,0.072178043,0.022506162,2019-02,2019-Q1,216500,0,2019-02
2/28/19,70071,28617,NC,,Ashe County,Crumpler,14038,127000,0.006339144,0.023368251,0.112084063,0.036420133,0.010857382,2019-02,2019-Q1,127000,0,2019-02
2/28/19,70069,28615,NC,,Ashe County,Creston,13966,95500,0.00844773,0.036916395,0.07545045,0.039455084,0.006735055,2019-02,2019-Q1,95500,0,2019-02
2/28/19,70068,28613,NC,Hickory-Lenoir-Morganton,Catawba County,Conover,4673,143600,0.002793296,0.014840989,0.151563753,0.060210085,0.021749863,2019-02,2019-Q1,143600,0,2019-02
2/28/19,70066,28611,NC,Hickory-Lenoir-Morganton,Caldwell County,Collettsville,15562,77200,-0.002583979,0.009150327,0.115606936,0.055244404,0.015031606,2019-01,2019-Q1,77400,-0.002583979,2018-12
2/28/19,70065,28610,NC,Hickory-Lenoir-Morganton,Catawba County,Claremont,8628,118700,0.011073254,0.026816609,0.110383536,0.068067179,0.02580849,2019-02,2019-Q1,118700,0,2019-02
2/28/19,70064,28609,NC,Hickory-Lenoir-Morganton,Catawba County,Catawba,10435,148500,0.00473613,0.01921757,0.139677667,0.070969662,0.020943993,2019-02,2019-Q1,148500,0,2019-02
2/28/19,70062,28607,NC,Boone,Watauga County,Boone,1934,257300,0.005863956,0.024691358,0.145082332,0.047108726,0.011235522,2007-09,2007-Q3,258600,-0.005027069,2007-08
2/28/19,70060,28605,NC,Boone,Watauga County,Blowing Rock,9752,371200,0.002430462,0.01810203,0.143913713,0.031421475,0.002984844,2007-09,2007-Q3,444600,-0.165092218,2006-07
2/28/19,70059,28604,NC,Boone,Watauga County,Banner Elk,7084,231900,0.004766031,0.011338857,0.099052133,0.023770044,-0.000943767,2007-09,2007-Q3,275100,-0.157033806,2006-01
2/28/19,70057,28602,NC,Hickory-Lenoir-Morganton,Catawba County,Hickory,3582,119300,0.004208754,0.023156089,0.118088097,0.059876146,0.022393913,2019-02,2019-Q1,119300,0,2019-02
2/28/19,70056,28601,NC,Hickory-Lenoir-Morganton,Catawba County,Hickory,406,163400,0.004302397,0.020612117,0.118412047,0.050539124,0.018299709,2019-02,2019-Q1,163400,0,2019-02
2/28/19,70054,28590,NC,Greenville,Pitt County,Winterville,3780,158200,0.001265823,0.01215611,0.051162791,0.022418373,0.006891323,2004-07,2004-Q3,186100,-0.149919398,
2/28/19,70051,28586,NC,New Bern,Craven County,Vanceboro,9530,93600,-0.003194888,0.001069519,0.103773585,0.037137289,0.018268904,2018-07,2018-Q3,94500,-0.00952381,2018-06
2/28/19,70049,28584,NC,Jacksonville,Onslow County,Swansboro,6694,236400,-0.001267427,0.001694915,0.059614523,0.031339393,0.002617668,2007-03,2007-Q1,244500,-0.033128834,2006-09
2/28/19,70047,28582,NC,Morehead City,Carteret County,Stella,14508,218200,-0.005922551,0.00414174,0.099244332,0.031562569,0.00436514,2019-01,2019-Q1,219500,-0.005922551,2018-12
2/28/19,70040,28574,NC,Jacksonville,Onslow County,Richlands,6232,137700,0.002183406,0.011756062,0.059230769,0.001752091,-0.00805541,2010-04,2010-Q2,150800,-0.086870027,2007-04
2/28/19,70038,28572,NC,,Duplin County,Pink Hill,10286,85600,-0.002331002,0,0.091836735,0.046803897,0.007040849,2019-01,2019-Q1,85800,-0.002331002,2018-11
2/28/19,70037,28571,NC,New Bern,Pamlico County,Oriental,12039,243700,-0.002047502,0.000410509,0.006608839,-0.013168714,-0.032467453,2007-04,2007-Q2,360300,-0.323619206,
2/28/19,70036,28570,NC,Morehead City,Carteret County,Newport,4445,180400,-0.003865268,0.009513151,0.063052445,0.036632108,0.000891271,2008-06,2008-Q2,189500,-0.048021108,2007-02
2/28/19,70033,28562,NC,New Bern,Craven County,New Bern,1195,175600,0.001711352,0.0109384,0.054021609,0.028610453,-0.002138637,2007-08,2007-Q3,187200,-0.061965812,2006-07
2/28/19,70031,28560,NC,New Bern,Craven County,New Bern,2975,134700,0.001486989,-0.00443459,0.032183908,0.017184138,-0.004348506,2007-06,2007-Q2,146200,-0.078659371,2006-07
2/28/19,70030,28557,NC,Morehead City,Carteret County,Morehead City,5852,226400,0,0.009812667,0.090033702,0.04009425,0.00351213,2007-05,2007-Q2,233800,-0.031650984,2006-06
2/28/19,70024,28551,NC,Kinston,Lenoir County,La Grange,7281,105700,-0.004708098,-0.005644403,0.06875632,0.037805802,0.004757937,2018-12,2018-Q4,106600,-0.008442777,2018-11
2/28/19,70022,28546,NC,Jacksonville,Onslow County,Jacksonville,682,136700,0.005147059,0.017113095,0.096230954,0.006717022,-0.005533709,2010-04,2010-Q2,149400,-0.085006693,2007-05
2/28/19,70020,28544,NC,Jacksonville,Onslow County,Midway Park,10710,99700,-0.001002004,0,0.027835052,-0.027302198,-0.012966978,2011-06,2011-Q2,125900,-0.208101668,2006-09
2/28/19,70015,28539,NC,Jacksonville,Onslow County,Hubert,6463,139100,0.005784526,0.023546726,0.087568413,0.003486936,-0.006718333,2010-04,2010-Q2,153300,-0.092628832,2007-07
2/28/19,70011,28532,NC,New Bern,Craven County,Havelock,5020,126700,0.005555556,0.016853933,0.035977105,0.006272605,-0.009578087,2008-04,2008-Q2,140900,-0.100780696,2006-04
2/28/19,70010,28531,NC,Morehead City,Carteret County,Harkers Island,15042,228300,-0.001312336,0.014215904,0.099181512,0.03730091,0.005089226,2007-06,2007-Q2,305100,-0.251720747,2006-06
2/28/19,70008,28529,NC,New Bern,Pamlico County,Grantsboro,14168,106800,-0.00280112,-0.000935454,0.09202454,0.044031543,0.015139143,2018-12,2018-Q4,107300,-0.004659832,2018-11
2/28/19,70005,28526,NC,New Bern,Craven County,Dover,13715,74000,-0.032679739,-0.090909091,-0.002695418,0.059223841,,2018-10,2018-Q4,81900,-0.096459096,2018-02
2/28/19,70000,28521,NC,,Duplin County,Chinquapin,14095,100000,-0.001996008,0.029866117,0.028806584,0.01993938,0.004299969,2019-01,2019-Q1,100200,-0.001996008,2019-01
2/28/19,69997,28518,NC,,Duplin County,Beulaville,9300,111900,0.002688172,0.013586957,0.020985401,0.029416075,0.01470631,2019-02,2019-Q1,111900,0,2019-02
2/28/19,69996,28516,NC,Morehead City,Carteret County,Beaufort,7032,224200,-0.001780944,0.010365029,0.118204489,0.063495558,0.00613418,2007-05,2007-Q2,227600,-0.014938489,2007-03
2/28/19,69995,28515,NC,New Bern,Pamlico County,Bayboro,13772,93800,-0.016771488,-0.036960986,0.051569507,0.038915503,0.01706279,2018-09,2018-Q3,99800,-0.06012024,2018-06
2/28/19,69993,28512,NC,Morehead City,Carteret County,Atlantic Beach,10190,313200,-0.00223001,-0.00127551,0.062054934,0.046610436,-0.01524295,2006-07,2006-Q3,472400,-0.33700254,2005-04
2/28/19,69991,28510,NC,New Bern,Pamlico County,Minnesott Beach,14287,174500,-0.002857143,0.004027618,0.081164808,0.031546873,0.002970599,2007-08,2007-Q3,183500,-0.049046322,2007-04
2/28/19,69988,28504,NC,Kinston,Lenoir County,Kinston,5239,111300,-0.000897666,0.006329114,0.037278658,0.027885373,-0.001249235,2008-04,2008-Q2,115700,-0.038029386,2006-08
2/28/19,69985,28501,NC,Kinston,Lenoir County,Kinston,5529,70500,-0.001416431,0.00284495,-0.015363128,0.010236052,-0.012190771,2008-02,2008-Q1,82100,-0.141291108,2003-01
2/28/19,69984,28480,NC,Wilmington,New Hanover County,Wrightsville Beach,11086,859300,0.007267612,0.0476713,0.086758568,0.049558911,-0.023938831,2007-11,2007-Q4,1231700,-0.302346351,
2/28/19,69983,28479,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Winnabow,10524,210900,0.000474383,0.005243089,0.030791789,0.043324752,0.004072691,2008-02,2008-Q1,218300,-0.033898305,2007-07
2/28/19,69982,28478,NC,Wilmington,Pender County,Ivanhoe,11457,100600,0.008016032,0.027579162,0.165701043,0.041988236,0.013933302,2019-02,2019-Q1,100600,0,2019-02
2/28/19,69981,28472,NC,,Columbus County,Whiteville,5368,99700,-0.002002002,0.009109312,0.028895769,0.023887609,-0.003925917,2008-01,2008-Q1,113600,-0.122359155,2006-08
2/28/19,69980,28470,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Shallotte,7954,201700,0.004482072,0.01817264,0.098583878,0.051517708,0.002615315,2008-01,2008-Q1,221400,-0.088979223,2006-08
2/28/19,69979,28469,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Ocean Isle Beach,7677,368000,0.002178649,0.013215859,0.09621686,0.032839765,-0.011518034,2008-05,2008-Q2,469200,-0.215686275,2005-07
2/28/19,69978,28468,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Sunset Beach,9152,258500,-0.001544998,-0.005003849,0.033173461,0.025878267,-0.008593057,2007-02,2007-Q1,325000,-0.204615385,2005-08
2/28/19,69977,28467,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Carolina Shores,7004,186100,-0.002679528,-0.004812834,0.048450704,0.033541393,-0.004405069,2007-02,2007-Q1,214600,-0.132805219,2005-11
2/28/19,69976,28466,NC,,Duplin County,Wallace,8605,101700,-0.011661808,-0.034188034,0.057172557,0.038488693,0.004846485,2018-09,2018-Q3,106900,-0.048643592,2018-05
2/28/19,69974,28464,NC,,Duplin County,Teachey,13945,96300,-0.011293634,-0.015337423,0.101830664,0.059297184,0.022751193,2018-09,2018-Q3,99600,-0.03313253,2018-07
2/28/19,69973,28463,NC,,Columbus County,Tabor City,9271,83500,-0.002389486,-0.010663507,-0.014167651,0.025005092,0.007614832,2017-09,2017-Q3,92300,-0.095341278,2016-11
2/28/19,69972,28462,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Holden Beach,6359,321800,-0.004331683,-0.008626001,0.074098798,0.043251486,-0.008166563,2006-10,2006-Q4,418000,-0.230143541,2005-04
2/28/19,69971,28461,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Boiling Spring Lakes,3829,279100,-0.003570154,-0.004991087,0.060410334,0.048167925,0.009111139,2007-04,2007-Q2,292400,-0.045485636,2006-03
2/28/19,69970,28460,NC,Jacksonville,Onslow County,North Topsail Beach,6693,223000,-0.001343484,0.006772009,0.112219451,0.032222247,-0.008755958,2008-02,2008-Q1,266600,-0.163540885,2005-09
2/28/19,69968,28458,NC,,Duplin County,Rose Hill,10311,74400,0,-0.010638298,0.065902579,0.024560254,-0.002518523,2008-05,2008-Q2,77900,-0.044929397,2007-08
2/28/19,69967,28457,NC,Wilmington,Pender County,Rocky Point,8232,197500,-0.005037783,0.007139215,0.170023697,0.057551337,0.025257248,2019-01,2019-Q1,198500,-0.005037783,2019-01
2/28/19,69963,28453,NC,,Duplin County,Magnolia,12348,73200,-0.00947226,-0.025299601,0.0472103,0.038845927,0.01544205,2018-09,2018-Q3,77100,-0.050583658,2018-05
2/28/19,69960,28450,NC,,Columbus County,Lake Waccamaw,13420,180700,0.002218525,0.01459854,0.048143852,0.042286881,0.012557621,2019-02,2019-Q1,180700,0,2019-02
2/28/19,69959,28449,NC,Wilmington,New Hanover County,Kure Beach,13348,417000,0.00120048,0.019310682,0.14059081,0.068363025,0.012909566,2006-04,2006-Q2,537800,-0.224618817,2005-05
2/28/19,69956,28445,NC,Wilmington,Pender County,Surf City,7815,305600,0.002624672,0.011585568,0.090260435,0.028299618,-0.019890388,2005-12,2005-Q4,465000,-0.342795699,
2/28/19,69954,28443,NC,Wilmington,Pender County,Rocky Point,4724,285400,0.000701262,0.014575187,0.11484375,0.043654158,0.013574678,2019-02,2019-Q1,285400,0,2019-02
2/28/19,69948,28435,NC,Wilmington,Pender County,Currie,13284,136400,-0.004379562,-0.009440813,0.167808219,0.086229433,0.038485115,2018-12,2018-Q4,137800,-0.010159652,2018-11
2/28/19,69944,28431,NC,,Columbus County,Chadbourn,9570,86000,0.003500583,0.007025761,-0.008073818,0.026657115,0.00259479,2017-09,2017-Q3,92600,-0.071274298,2016-12
2/28/19,69942,28429,NC,Wilmington,New Hanover County,Castle Hayne,9365,166000,0.004842615,0.012195122,0.087098887,0.041438811,0.012851527,2019-02,2019-Q1,166000,0,2019-02
2/28/19,69941,28428,NC,Wilmington,New Hanover County,Carolina Beach,7907,312200,0.00032041,0.002569043,0.107484924,0.078762088,0.018268988,2006-06,2006-Q2,391800,-0.20316488,
2/28/19,69940,28425,NC,Wilmington,Pender County,Burgaw,8219,149400,-0.005988024,-0.002670227,0.147465438,0.043241511,0.011164745,2018-12,2018-Q4,150700,-0.00862641,2018-11
2/28/19,69937,28422,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Bolivia,8988,252400,-0.005907838,-0.010971787,0.035274815,0.044524576,0.004632517,2007-03,2007-Q1,276100,-0.085838464,2006-08
2/28/19,69935,28420,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Ash,12175,142200,0.002114165,0.025234319,0.1109375,0.06112103,0.007471029,2007-12,2007-Q4,147200,-0.033967391,2007-07
2/28/19,69934,28412,NC,Wilmington,New Hanover County,Wilmington,896,209900,0.002866699,0.0105922,0.058497226,0.056851273,0.012817151,2019-02,2019-Q1,209900,0,2019-02
2/28/19,69933,28411,NC,Wilmington,New Hanover County,Wilmington,1629,269300,-0.000742115,-0.004804139,0.068226894,0.040136283,0.013674152,2006-10,2006-Q4,272900,-0.013191645,2006-07
2/28/19,69931,28409,NC,Wilmington,New Hanover County,Wilmington,2581,275900,-0.000362319,0.000362582,0.043889519,0.044430979,0.012487376,2006-09,2006-Q3,280100,-0.014994645,2006-06
2/28/19,69927,28405,NC,Wilmington,New Hanover County,Wilmington,2166,202400,0.001484414,0.01352028,0.082932049,0.058805671,0.017478158,2019-02,2019-Q1,202400,0,2019-02
2/28/19,69925,28403,NC,Wilmington,New Hanover County,Wilmington,936,219300,0.000456204,0.006887052,0.064563107,0.06087373,0.018148947,2019-02,2019-Q1,219300,0,2019-02
2/28/19,69923,28401,NC,Wilmington,New Hanover County,Wilmington,3724,151200,0.004651163,0.019554956,0.156847743,0.108594726,0.016638089,2019-02,2019-Q1,151200,0,2019-02
2/28/19,69921,28398,NC,,Duplin County,Warsaw,9675,73400,-0.002717391,0.006858711,0.145085803,0.046782956,0.013482148,2019-01,2019-Q1,73600,-0.002717391,2019-01
2/28/19,69920,28396,NC,Laurinburg,Scotland County,Wagram,13201,75800,0.006640106,0.027100271,0.12797619,0.044060341,0.010769688,2019-02,2019-Q1,75800,0,2019-02
2/28/19,69918,28394,NC,Pinehurst-Southern Pines,Moore County,Vass,10309,166200,-0.017149616,-0.039306358,0.032939714,0.013789667,0.007456978,2018-11,2018-Q4,173000,-0.039306358,2018-05
2/28/19,69915,28391,NC,Fayetteville,Cumberland County,Stedman,10698,146200,0.009668508,0.031757234,0.092675635,0.076349645,0.033951265,2019-02,2019-Q1,146200,0,2019-02
2/28/19,69914,28390,NC,Dunn,Harnett County,Spring Lake,4350,114900,0.004370629,0.004370629,0.045495905,0.020330564,0.00364015,2011-05,2011-Q2,116700,-0.015424165,2011-03
2/28/19,69912,28387,NC,Pinehurst-Southern Pines,Moore County,Southern Pines,5912,260700,-0.002296211,0.010073615,0.099536061,0.062642528,0.024778022,2019-01,2019-Q1,261300,-0.002296211,2019-01
2/28/19,69911,28386,NC,Lumberton,Robeson County,Rennert,11160,62500,-0.00477707,-0.003189793,0.070205479,0.010908067,-0.013913274,2008-03,2008-Q1,75800,-0.175461741,2004-10
2/28/19,69910,28385,NC,,Sampson County,Salemburg,12815,120500,0,0.00249584,0.104491292,0.038207858,0.032047811,2019-02,2019-Q1,120500,0,2019-02
2/28/19,69909,28384,NC,Lumberton,Robeson County,Saint Pauls,7964,74500,-0.006666667,-0.01193634,0.058238636,0.037750914,-0.000268061,2007-01,2007-Q1,77600,-0.039948454,2005-10
2/28/19,69908,28383,NC,Lumberton,Robeson County,Rowland,9965,60900,-0.001639344,-0.003273322,0.245398773,0.047451764,0.012850275,2018-10,2018-Q4,61500,-0.009756098,2018-09
2/28/19,69903,28377,NC,Lumberton,Robeson County,Red Springs,8326,54500,-0.019784173,-0.040492958,0.03219697,0.002216498,-0.022318089,2008-03,2008-Q1,71700,-0.239888424,2004-11
2/28/19,69902,28376,NC,Fayetteville,Hoke County,Raeford,1383,177300,0.009106431,0.040492958,0.091076923,0.028045385,0.016388045,2019-02,2019-Q1,177300,0,2019-02
2/28/19,69900,28374,NC,Pinehurst-Southern Pines,Moore County,Pinehurst,5025,284700,-0.000351124,0.004941758,0.010290987,0.010958937,-0.000873902,2008-05,2008-Q2,295400,-0.036222072,2006-12
2/28/19,69899,28373,NC,Pinehurst-Southern Pines,Moore County,Pinebluff,13534,152700,0.001968504,0.013944223,0.084517045,0.028940378,0.0113523,2019-02,2019-Q1,152700,0,2019-02
2/28/19,69898,28372,NC,Lumberton,Robeson County,Pembroke,7241,80300,0.001246883,0.00375,0.129395218,0.045444337,0.01125134,2019-02,2019-Q1,80300,0,2019-02
2/28/19,69897,28371,NC,Fayetteville,Cumberland County,Parkton,9884,134000,0.002994012,0.014383043,0.091205212,0.040829599,0.015408269,2019-02,2019-Q1,134000,0,2019-02
2/28/19,69892,28366,NC,,Sampson County,Newton Grove,10735,111200,-0.004476276,-0.012433393,0.047080979,0.029190337,0.014595593,2017-01,2017-Q1,113500,-0.020264317,2016-11
2/28/19,69891,28365,NC,Goldsboro,Wayne County,Mount Olive,6825,85200,0.003533569,0.011876485,0.078481013,0.046439113,0.020723262,2019-02,2019-Q1,85200,0,2019-02
2/28/19,69890,28364,NC,Lumberton,Robeson County,Maxton,7960,58600,-0.005093379,-0.021702838,0.046428571,0.019523397,-0.009085328,2008-05,2008-Q2,65200,-0.101226994,2006-02
2/28/19,69887,28360,NC,Lumberton,Robeson County,Lumberton,8062,92200,-0.003243243,0,0.051311288,0.03858316,0.008639695,2018-12,2018-Q4,92600,-0.004319654,2018-11
2/28/19,69885,28358,NC,Lumberton,Robeson County,Lumberton,2422,85700,-0.002328289,-0.004645761,0.017814727,0.029514631,0.005532233,2018-09,2018-Q3,87600,-0.021689498,2018-05
2/28/19,69883,28356,NC,Fayetteville,Cumberland County,Linden,11159,162600,0.01119403,0.028462998,0.078249337,0.048524969,0.018625127,2019-02,2019-Q1,162600,0,2019-02
2/28/19,69880,28352,NC,Laurinburg,Scotland County,Laurinburg,4765,80700,-0.009815951,-0.017052375,0.078877005,0.035754844,0.000497019,2018-12,2018-Q4,82200,-0.018248175,2018-09
